Genename	DNMT3A
CDKN2AIPNL	0.528105650910016
LST1	0.561249272994015
HDLBP	-0.117898994200424
MYO1F	-0.449091126194058
AMBRA1	-2.09646526351907
TSPAN14	0.611482127453403
PCYT1A	-0.0313320077856317
SNX17	0.410117541567009
PPP1R14B	0.306293286942964
UGDH	-1.30690619409974
ANKRD13A	-0.18310414071214
MYO18A	0.304336352156754
LRRFIP1	0.0712871456227817
PBX3	-1.07565849917057
IARS1	-0.221415294586981
KRR1	0.16445279088126
CYBC1	0.222012163107398
BLOC1S4	
SMN2	0.264656770323638
NMT1	0.774813516624867
MRPL12	0.206990300257744
PTX3	0.429787843214839
SART3	0.226260875673292
CD84	-1.05262975027519
PSMB6	-0.254301871406928
PTPA	0.333159229863497
ATG7	-0.411611081507276
SMIM24	
GIMAP2	0.589606766407962
DCTD	0.568289695452179
AP2M1	0.309736172470564
SEC31A	0.0333098956022328
SRRT	-0.00538810141278736
THRAP3	0.0111391958780011
CLTB	-0.0657854221358183
EIF4EBP1	1.27980680081498
CLIC4	1.2662484977708
POLR2J	0.19768502242775
LAIR1	-0.187156935252526
ESYT2	-0.308250384403642
ILVBL	-0.443785587712698
UFD1	0.235648278804614
PRPS1	0.634657666746994
TP53RK	0.0500439904641882
GAPT	
F11R	0.0270273933344052
NCF1	0.897666902579517
SRPRA	0.418738101657291
CD38	-0.207275380728288
RAB3A	-0.256583605406783
LSM3	0.320959002312051
SUMO3	0.56130713565457
ACYP1	0.768050985108129
IPO5	-0.070077776118719
PTGS1	0.0317691356650478
DCK	0.487523584093169
CMA1	
CYTH4	-1.19768926422768
ADPGK	-0.129145420293954
HDHD5	0.263927867118194
SRSF6	-0.0521396235721986
BAG1	-0.0993905447943108
MEMO1	0.197606692882911
WBP2	-0.31430091654166
ACAD9	-0.336367327599486
DMAP1	0.0365281683278111
METAP2	0.491309300498119
FARSA	0.325068118608666
HK3	1.36045127487434
ORMDL2	-0.208964840823183
PEX16	-0.135452712080104
NIPSNAP2	0.201823666065133
DYNC1LI1	0.135588436533057
DR1	0.963533301721558
IQGAP1	0.18200111848658
FXR1	0.695663986464607
ORMDL3	0.302202782666164
SF3B1	-0.0743885004612436
SNRNP40	-0.0347257295517087
SAMM50	-0.0910212801274171
TFDP2	
TOMM70	0.0920224619629463
HAGH	0.143139485982241
ATP8A1	-0.573032715566998
SEPTIN9	0.374336691140434
GPD1L	-0.766904473780479
SMS	0.247545791964225
GAMT	0.944549430019568
SPTLC1	-0.167454770087938
VKORC1L1	-0.643562431319286
PLBD1	0.58324342765385
PITHD1	0.312133736021823
IL16	0.384408729566054
PBDC1	0.0439829533399016
PTBP3	0.103920174033413
NDUFAF2	0.557924911269761
SKAP2	-0.381336232733368
ALDH18A1	-0.124274093697336
GSPT1	-0.105152774699283
GOT1	1.14970088091654
GYS1	-0.0842835106107886
ELOVL7	-0.210489473926486
HDAC2	-0.143697768941489
MSRB3	-0.00320416476851273
PPP1R8	0.390031842566105
IGLL1	0.193678759925049
BCAT2	-0.0439791169547893
LARS1	-3.38609292826934
RRBP1	-0.18552580622619
QKI	-0.0966256468748543
ANKRD44	-0.603700530469499
ARSB	-1.47487193179088
PREP	0.124902335937244
CRLF3	0.283118607059455
SHMT1	-0.333305124721922
HIBCH	0.258220609526778
EIF3K	0.0336616397450711
NPLOC4	0.332337072400011
VPS25	0.162684424952669
CKAP4	-0.43911309028684
CHTOP	-0.311892026039874
RCOR1	-0.215187689056592
PPP1R7	0.263732049092166
SYPL1	-0.354518634520313
EIF3A	-0.388197656476007
PLEKHM2	-0.330729669362137
DDX3X	0.0723542755708043
ANXA6	-0.133047489841472
TNPO1	0.0774676482785912
SERPINB2	
DGLUCY	0.585527665167445
ARL6IP1	-0.111734189876218
RNF114	0.411373907528613
HARS1	0.869804405666665
OGDH	-0.0834198445470167
TPD52L2	0.200080849857347
ADSL	0.298165848076393
MRPL37	0.18598299261998
RASA1	-1.73847285315305
RNASEH2C	-0.264571017147703
HSBP1	0.359712382637764
RANBP3	0.125250813027548
MAVS	0.0964838801200446
SLC44A1	-0.23959023859834
CAND1	0.267228869511114
H1-4	-0.0904060381557659
AARS1	0.0187829791355076
MTREX	0.0726175739482357
CWC15	0.321065600515508
HNRNPUL1	-0.129409741342852
CD300A	0.739901209423185
MAPK1	0.123166473483914
MRPS9	-0.537944331709828
COA6	0.681251536093561
LBR	0.190779469686809
IDH3B	0.245657959546213
EPRS1	-0.0961537676066389
MGST3	-0.0327193861685885
DUSP6	-2.05253742268749
XPO1	-0.115265286939816
OXSR1	0.567497813528873
FKBP8	-0.127077809062137
COA3	-0.186345848484899
NDUFB1	0.44029544612103
MYO1G	-0.119133180245076
RP2	-0.15869204434762
RAP2C	-0.251783560076614
EXOC6B	-1.2834960347835
GLA	-0.0963378623308024
CYP4F3	-1.36579509606396
YY1	0.233946234255175
TOLLIP	-0.298284314023236
SLC39A11	-0.578054734972874
SUPT16H	-0.0816804336276247
PSTPIP2	0.594803385712491
SPAG9	0.373591799532476
PDCD5	0.0199200326175771
CPNE2	-0.84130325627942
NIBAN1	-0.443086590026587
GSS	0.191730290658287
EEF1E1	0.0146453541364931
HMOX2	0.0152422356919137
WDR82	0.102173392709361
OLR1	
SEC23A	0.12133972158301
BUD31	0.126387361694974
LAPTM5	-0.833075289379816
DERL1	0.213756998233789
SET	-0.546786032492846
VTA1	-0.192087969531615
EBP	-0.143095798323196
PSMD3	0.0294813975577493
MTA2	-0.0684465415133433
UBAC2	-0.293686063248199
RCN2	0.263324765308082
PPP6C	0.0455336297183574
SEC61A1	-0.228167694776287
GLB1	-0.290207585978938
S100A7	-2.60389147675334
BSG	-0.145023016138938
TOM1	-0.100461400997596
FLI1	0.281165612152123
ADGRE5	-0.254729902164824
PSMD11	0.103140494776772
PPP1CB	-0.0132517934463352
HNRNPD	1.1427490877646
ERCC2	-0.518005030839591
PRKCD	-0.140882676990276
RCN1	0.27022648655926
MTHFD2	0.239157568875137
FAM98B	-0.169819653712763
NUDT1	0.143268145607512
SF3B2	-0.0467109861578917
RAB8B	0.261973288262847
FAM162A	0.117521836477028
KRT10	-0.137164848385813
HMGN5	2.11132560680052
TRIM21	0.347562712105254
MRTO4	0.0837632878069159
UROD	0.466252950650041
GNAQ	-0.366710898790381
IFT27	-0.247392818300675
ADA	0.807496043781727
UBTF	0.0385632831464679
WASF2	0.981191307843622
CRYZ	0.160996440140187
PLD3	0.099703060274908
CTBS	0.022108852585218
OTULINL	0.231564469158556
GLRX5	0.0315866986233009
FNBP1	-0.11332376645988
LSP1	0.630464957792616
HMGCL	0.181493776008518
TNFAIP8L2	0.359040590446195
GNAI3	-0.280400399382482
SF3A2	0.0468434294651216
MAD2L1	0.785777569939217
CSNK2A2	-0.624795891414628
RTRAF	0.253253817553598
LRPPRC	-0.21620115415393
DRG1	-0.107710270785238
EIF2B2	0.461507071179318
MVP	0.700145852299668
DAGLB	-0.515135170873716
NOP10	0.18289099409904
PRKAR2B	0.145807341983759
SCPEP1	-0.642981005479328
ATP1B3	-0.496969938026955
IDE	-0.381427052870005
SMARCE1	-0.058906164257757
C17orf49	-0.29469016182408
ZNF22	0.0318928748251923
TMEM43	0.098579617272512
PPIL3	0.19113850555099
COPA	-0.143820610159998
NCOA5	-0.133018222029627
RARS1	-0.0821158912976854
NSF	-0.223066679036154
SUN2	0.0665793004229772
MOGS	-0.262346262234982
UNC13D	-0.29028812247172
FUNDC2	-0.0857416881271312
SERPINB8	-1.09058664561092
GART	0.205325516525767
JPT2	0.171388333010442
TBL2	-0.116219265886902
NOP56	-0.104651589957017
SRM	-0.144063467637377
MAP3K4	0.310245639743074
HNRNPC	0.0711963737848704
SNTB1	-0.862064462212817
HVCN1	0.227903065976123
PAFAH1B3	0.723802078126916
AIMP2	0.0311955039825825
NCF2	0.0849059459446858
PCBD1	0.506451858303917
PHGDH	0.634508769833647
TTLL12	0.385420839394871
ARGLU1	0.376774452736349
SPCS3	0.0275268894528035
GPD2	-0.544880914165802
TPSB2	-2.99892611938704
FBP2	0.789579707685083
VRK1	-0.216365063692603
SUCLA2	-0.0665584988809141
RRM1	0.292972417978182
CCAR2	0.142248072546566
DDB1	0.0694665346265488
PIK3R4	0.346794594657817
HELZ	-0.261348089347831
KRT9	-0.0632546012680347
SORD	0.429690446411815
GORASP2	-0.0809155488079678
NAE1	0.383849805802658
ITIH1	-0.369286266109722
LUC7L3	0.0222380539242987
PTPN1	0.416151009158298
SAFB	-0.0379498113663363
RMDN1	-0.106643571447087
MAT2B	0.206846404308135
COMMD9	-0.193663574190553
NUDCD2	0.137273048752871
TARS1	0.0487605316493842
RAE1	0.135953567747432
PEF1	0.171841857028221
ALAD	0.0963294416835867
CYB5R1	-0.210571736895116
TMCO1	-0.240607022666404
EIF5	0.266040855843944
GMPS	0.183754673536472
GARS1	-0.239063191395146
TIPRL	0.427702967566464
MRPS31	-0.164583669223791
PPP2CA	-0.425737247712679
PRKRA	0.625992707803802
CAPRIN1	-0.188227324019282
METTL13	-0.925885355186619
NEDD8	0.467653881404835
ZC3HAV1	-0.343727901002386
TMEM205	0.17350363186258
GRAP2	0.254957389845081
ATP1A1	-0.446770030404961
HEXA	-0.340271069785889
VARS1	0.096770019534859
MAPRE2	0.607374185516951
DUSP3	-0.00726240257881868
FASN	-0.933755017042449
APBB1IP	0.270071913579348
RFC4	-0.0312230029876486
SEC23B	-0.0332686405069275
GLRX3	0.0503376408381316
CSNK2A1	-0.11746626499065
CCAR1	-0.144820943981019
SASH3	0.593543857385466
ADD1	0.3201914793185
HNRNPK	0.0785050477647225
DCPS	0.121112113474807
FCAR	
SENP7	-0.337611155689243
G3BP2	0.157398194783533
PADI4	-1.95025941894194
SVIP	-0.0364477842827655
CBX1	0.0289864246645931
ALDH3A2	0.0900939498650248
DENND4A	-0.0900550093993158
PPP3CA	-0.0516607564868959
DLAT	0.150307849940418
NCLN	-0.263634167724586
DMAC1	0.196760721423815
BLMH	0.261909740181439
PPHLN1	0.975868854994693
HACD3	0.351853901750219
HSD17B7	0.552300501580474
TSFM	-0.211914315605683
ZNF326	-0.0534512006275431
PITPNB	0.219693671551099
SF3B6	-0.23679061164485
RAB44	-1.26919901286318
HNRNPUL2	0.0118995419177987
NAPRT	-0.393553703422761
NCF4	-0.24214646044503
GSN	-0.1731017515576
THYN1	0.599816838283612
ACAA1	-0.3156532939631
LMNB2	0.218584962434465
NSUN4	0.561501426023073
COPS8	0.0640474924389049
GLOD4	0.277407108849852
ITGB5	0.124932937424923
NIPSNAP1	0.572680271282924
MAP2K2	0.0751856108905348
RPP30	0.190077407525192
MAP2K1	0.134379761866391
SH3KBP1	0.227371590286373
NT5C2	-0.16507560324232
NPTN	-0.593582177730504
CNOT1	0.117218275387365
DCUN1D1	0.0730746015827543
KRT1	-0.0735687546340529
LNPK	-0.264664923970771
TRA2A	0.00705498377217882
RPL35	-0.120130234794441
UFC1	0.210407705627839
DYNLRB1	0.141478527791672
RAB35	-0.293271924063568
TNIP1	0.897228666767047
FECH	-0.677882195293648
DNAJA2	-0.117435340279421
PLOD3	-0.701804334482524
CUTA	0.0314012775691025
GBE1	-0.0991686655149606
ACTN4	-0.00531635377162562
STT3B	-0.0106582136163313
MIX23	0.249724363809677
PSMB5	-0.222942487767464
PSMB9	0.746388266894769
U2AF1L5	0.221134102899178
CLPP	-0.265785315763623
POLR2C	-0.0839493961985603
RAB9A	-0.229949821840758
RRP1	0.139816626555102
H6PD	-0.0184089237310308
APIP	-0.228402610349655
PRKAR1A	0.399273667766285
RNASEH2A	-0.0781516686002675
DPYSL2	0.258826621369225
HYPK	0.18098957394766
TBCC	-1.12206639836822
RCC1	-0.0650821193768518
MORF4L1	-0.0435578169920209
JARID2	-1.36469218482461
SACM1L	-0.141047016281557
IFI35	0.323473287693549
IGSF6	
ADA2	-0.510696359478714
CSE1L	0.0911648938377374
GDI1	0.442135497240075
ARHGEF1	-0.10567423813361
LXN	0.263453118458636
MKRN1	
NDUFA11	0.0773791040318468
EIF3E	-0.057363299422056
ERAP1	0.0519495141674558
APPL1	-0.403482195054562
METTL1	0.222437624098592
CAPZA2	0.460847643604847
BIN2	0.405992440795913
DKC1	-0.0917563654101133
LZIC	-0.10124015818518
OXCT1	0.344360822118964
NDUFA9	0.171237230356275
PSMD5	0.328750010660996
POLR2E	0.19693232623833
MYADM	-0.0347455668194101
PLAC8	
PIN4	0.547898357197431
NIBAN2	0.0815350775408628
ACADS	-0.139773468258138
DPP3	0.0158976129919358
ASH2L	-0.00664493043031867
GMPPB	-0.606726860814319
HCK	0.414914767158016
KARS1	0.0647442034276312
PDIA5	-0.206447217776763
C11orf54	0.182114757446424
AGA	-0.199585608910589
DYNLT1	0.294165642282486
GM2A	-0.528074744506493
PGM2	0.293148360878343
CD44	0.379519258816249
TBL1XR1	-0.0182204416104918
DPY30	0.667446350423797
APEH	-0.0738118692797321
PSMD13	0.33603996121395
NAA10	0.0234574285657984
EFTUD2	-0.0867189898900816
NARS1	0.270809796799521
TUFT1	-0.101290129726313
CORO1B	0.43504984908555
PSMF1	0.641209727391042
HDAC1	-0.0510787681660092
ARRB2	0.347738744153708
RO60	0.304517583220037
PSIP1	0.475452287654039
OSGEP	0.485984571214274
COMMD8	-0.398817763603751
AMPD3	0.549952015771436
EMD	0.0130019341207198
ETF1	0.0466724568323676
NCAPH2	-2.0222493159969
WDR5	-0.0783000842899128
CLNS1A	0.229035716503868
DPP7	-0.191635951492283
PLD4	-1.20414376881063
RPA2	-0.157184475199797
CYP8B1	-1.41688986425702
EIF3D	-0.435808309977998
DUT	0.396850116025235
DDX6	0.0984358933544673
NDUFS2	0.203991559250134
NDUFS1	0.145172008370392
ITGAM	-0.23088954484933
RPRD1B	0.10285181403658
GRPEL1	-0.456871768536377
TSTD1	0.473417333051458
RDH11	0.188342261591497
PFDN5	0.462520086667499
ARCN1	-0.301533661032652
CDV3	0.153544822611075
NDUFA6	0.140995335021978
ECHDC1	0.225774003550437
RAD21	0.307030554933197
DDX1	0.332881687992465
HIBADH	0.00363295712187562
SF3A3	-0.0504491045528475
ITPA	0.311600410983466
AIMP1	0.106416685979706
TBXAS1	0.0384339846700243
CDK6	0.344889082500096
CD47	0.11981921576426
ARG1	-1.11879368393152
ABCE1	0.413425434212339
TMEM109	0.219514127328365
MGLL	-1.0346381284852
CORO1C	0.379095747896891
CYP7B1	-1.38703777118801
KRTAP2-2	
TREML1	
PSMD12	0.286599661481013
DCTPP1	0.425671537015543
PSMD7	0.341647294250526
PGRMC2	0.0633819637920138
STAT3	0.340795943889315
TFAM	0.351816697262944
GAR1	-0.109406276228379
HYAL3	-1.24859973607451
ADK	0.301434013088209
DNAJC9	-0.0525465789727514
TF	-0.572194954821256
GUSB	-0.574916289066926
FGA	-0.929045873268513
ACLY	0.315783964775846
TOMM40	-0.138161153827027
TKFC	0.075571446584603
DNAJC8	0.428057906580335
ACTBL2	1.87063667062712
HEXB	-0.635315396384452
CNBP	-0.00384766240051985
COX7C	0.431947783307398
HEBP1	0.519188842404802
CSK	0.375158320150463
NQO2	0.385585721587674
GRK2	-0.168041641014415
EIF3C	-0.126378718690481
IRAK4	0.269799011328042
AP3S1	-0.502164362160261
COPB1	-0.234588123999781
SLC25A6	0.25002759718414
GNG2	-0.461073254253593
SLPI	
UBE2E1	2.02740772125394
SUMF2	0.00987958330886777
CDCA7L	-0.913276541031676
HLA-A	0.583917132402497
SMU1	0.035491306601342
GABARAP	0.0563012920643303
HMGA1	0.746136956987444
PSMC5	-0.386906376917027
MOB1A	0.438784920380896
SPARC	-0.425480947979281
STXBP2	-0.290712798323736
EIF3L	-0.0253041943864982
PLCG2	-0.110626898669876
NAA50	0.174603943422576
BRI3BP	-0.0832822287906066
APOC3	0.04068075540952
SLC25A20	0.714273043018387
DCXR	0.63148960892666
CBR1	0.593813690620892
CNP	-0.280864947844132
DEGS1	-0.736017870916331
WAS	0.209147057049911
IST1	0.21974639591767
FSTL1	
YARS1	0.269109570307826
EIF4B	0.328856979964365
TXNDC12	0.340585493241884
ALDH6A1	-0.1251583224811
USP5	0.275240716781797
NOP58	-0.00157512635576938
RBBP7	0.0327278606439453
PSPC1	0.0623137025864241
PRKAR2A	-0.0721751230015062
RNPEP	0.479233950149886
EIF3J	0.0209442518682562
TCEA1	0.391719670509622
SF3B3	0.0264896130435913
SEPHS1	0.201205108826679
PEPD	0.161939023814887
PFKL	0.28789823289738
PDCD6IP	0.110489820470155
NDUFA10	-0.114193200807988
EEF1D	0.0429813816975051
CRISP3	-1.99030165300495
HNRNPA3	0.215384936893742
MTHFD1	-0.401969467204012
DHX15	-0.0605502079968304
CARS2	-0.727143727363603
ANXA7	-0.0224677312523309
TPD52	0.109076939545688
ARL8A	-0.378110466674585
GP9	
NDUFAF4	0.023789303417608
GMIP	-1.30886886672313
NADK	-0.0538562515528576
ERLIN2	-0.00706463224840599
MBOAT7	0.143848544017753
PSMD14	0.393519375633269
ACOT13	0.0828116812744706
DDX5	-0.0096991818424828
GSR	-0.0458586563422509
PARP1	0.194729915498455
UGGT1	-0.205883715482898
PAFAH1B1	0.318964190091249
EZR	0.056855805783676
AIP	0.0379805479872483
NDUFA8	0.0793166276365063
RAP1A	0.184446891918287
NDUFC2	0.121530735513807
ELMO1	-0.0200577519970699
LAMTOR2	-0.234189225883008
SDF2L1	-0.218658467523557
ME2	-0.0240234502593382
CHMP5	0.099422915492639
HSPA4	0.240937678577813
PSMD6	0.112154613089488
PYGL	-0.443949338213451
TBCB	-0.12390629686352
SDHA	0.286300795253407
FSCN1	-0.498670013055389
CHMP4B	0.0408965371024121
LGALS3	1.0567225241937
PHACTR2	
PURA	1.19200599366567
PPM1G	-0.15936361911656
DNAJA1	0.0608991584483902
ALDH4A1	-0.550646643991637
ATP5ME	0.21522492907303
VPS26A	-0.161400318303995
MCM2	-0.25108016781265
ATG3	-0.0856253371799735
GALT	-0.352713846755549
CMPK1	0.359577173624862
FDPS	-0.131591786775835
STT3A	-0.175705891787875
SF3B4	0.101410215313149
ARFIP2	-1.08597373059441
GNPDA1	-0.523862107408443
TCN1	-0.606376665235339
RBM14	0.229186441206499
NDUFS8	0.182536547687517
AP1M1	-0.0967558081018948
FAHD1	-0.0606313177523152
PSMC6	0.0731116125074437
ASRGL1	-0.709990629039947
RCSD1	0.445534458288846
CPT1A	0.396026876222314
SERBP1	0.0499247411612548
SLC25A24	0.219748451868263
GTF2I	-0.28977425115747
NDUFV1	0.149589721520623
RER1	-0.0983485854060071
FKBP11	1.01461296810381
TFG	-0.474070986002513
EIF3F	-0.414092387747125
IRF2BPL	0.0449638130903936
DNAJB1	0.129115500688563
TMEM256	0.0402669788947449
MAPK1IP1L	0.462588783104315
MAN2B1	-1.0986692520648
PDXK	-0.0184931168132147
AK3	0.532986517498161
SAE1	0.0784115677193953
NASP	0.0662065603026411
DERA	-0.332531561810789
PARVB	-1.86689656075594
EXOC8	0.176798278991054
MTDH	-0.187509745406391
DDAH2	1.29761539295429
PSMB7	-0.2816207419616
SUCLG2	-0.256081333040893
MED22	0.0571237352964915
COPB2	-0.344790050376763
PRPF19	0.139251060765983
EHD1	0.0177685662004728
NDRG1	-0.586766954203983
FUNDC1	0.0496848991285676
MCTS1	0.20612027966871
HAT1	-0.120316734732981
NUP50	-0.187599388931613
GTF3C2	-0.719483779551434
MYL3	-0.0458471921750468
GNS	-0.215259598228639
ALDH9A1	0.135710992931928
AHSP	0.898478398434685
AHSA1	0.0882618322001869
RELL1	
ARHGAP1	-0.227026920046594
CWC27	-0.852559511354363
LAP3	0.675138882227756
CNDP2	0.429347322868749
SIRT6	-1.05894487486737
RAC1	0.474118971180758
CAPN1	-0.193320561089518
PLPBP	0.30951693606915
TFRC	-0.69312446187021
NAGK	0.207705706899733
HSPA6	-0.0995914725843764
PGRMC1	-0.0432319896296537
PIN1	0.105846771728801
VPS33A	0.0680962399154294
ORM1	0.187715263347467
ARHGAP26	-0.110655483694179
DARS1	-0.0793855664396838
EIF2S2	-0.0797090960354675
EIF2S1	0.194190736810325
PGLS	0.0690592368320241
ENSA	0.722549985608448
SHMT2	-0.107393215803343
NDUFS3	0.242726889007363
PAK2	0.261166902240537
NUDT5	-0.0596877559942648
ARL1	0.970154045864428
LTC4S	-0.69966415005724
CTPS1	0.128633120938355
H3-3A	0.469509117200189
GAPDH	0.851686596768258
F13A1	-0.00766739584682344
TTR	-1.58444682131877
AIFM1	0.285224915773432
MCM5	-0.147299979793682
SURF6	-0.23180195006028
TM9SF2	-0.361003154404302
SPCS2	-0.204235327950068
RPIA	0.363375066230616
PSMD9	0.129441612098175
EIF3B	-0.374346488715679
RAB27B	-0.596877468402325
CELF2	0.247477581222534
FAH	-0.219941797202155
IVD	0.136265713358982
TXNL1	0.388550477928521
LAS1L	-0.479174464071047
TXNDC17	0.121872830096254
FLOT2	-0.161949228498702
SUGT1	-0.0399333078177958
SAMHD1	0.259100194146802
EDF1	0.731380575179511
TSNAX	0.384867647781993
ILK	-0.178890101197162
RPS10	0.00832640040236086
DECR1	0.169595581859002
NDUFS4	0.38089510122723
FLOT1	-0.0869940312945781
CA2	-0.207018843173317
SFXN1	0.660899055915639
PSMA4	0.349321870715935
SCAMP3	-0.268529463172191
MATR3	-0.0609059275760062
ATP6V1B2	0.190477911633727
PSMD10	0.438963784403446
C11orf58	0.323858543095356
HDHD2	0.975962301915604
NENF	-1.04586100798082
PRMT1	-0.170698728046084
PPP1CA	-0.130965915619046
CZIB	0.547792818875597
TUBB4B	0.0234750501996306
MPST	-0.112570685719748
CPSF6	0.0949307297186769
TMEM30A	-0.663436296731926
PABPN1	-0.0561704146042535
PPIL1	0.00228363747670911
TXNRD1	0.0136417235495433
MMP9	0.296080782740449
RPA1	0.104327035345301
SQOR	-0.0435145799928496
HP	-0.473506803265811
SDHAF2	
CD36	0.693156913571009
RUVBL1	-0.0102504833121091
PCNP	0.325656274197923
RTCB	0.0804577571754274
UBE2M	0.0548573551576808
DAXX	0.67953732758331
NDUFA13	0.222912095308115
EIF4A3	0.102265545046867
SF3A1	0.0487139828463422
HNRNPH2	0.181019964118391
SNRNP70	0.18706247094544
NDUFS5	0.237554708200299
AGPS	-0.2444245243261
RHOA	0.0470633050289028
WDR61	0.110895836139475
NDUFA12	-0.0391398549344963
CPNE1	0.488804357291709
POLE3	-0.239892718549959
BOLA2	0.11636106724215
LYPLA1	0.285981927284241
CLTC	-0.231428633195484
VAMP7	-0.176192864971245
ATP2A3	0.0348309869920417
ETHE1	-0.363029889700302
HBD	0.465586739408046
CAPNS1	0.0677225292603058
PFDN2	-0.00273950892177061
COX7A2L	-0.34259162629709
GCHFR	
PRCP	0.0432767213405605
EIF3H	0.0300939231150706
RBM39	0.0160629968034183
LIMD2	0.41246792507008
SNRPB2	0.0283821271795775
RUVBL2	-0.0531714619630146
RAD23B	0.125006990514187
METTL7A	0.167262988693833
SNCA	-0.0760387212440579
SCAMP2	-0.275257585285222
COPE	-0.0325173067522595
SLC9A3R1	-0.0148482032458979
CSNK2B	-0.152067368762376
DCTN2	0.0616088937034126
HEBP2	0.00573931421235656
GON7	0.413670626821102
HSPB1	0.450443082026049
NDUFB10	0.0856363851167695
MCM7	0.115082881467333
TMOD3	0.141324410558575
CAP1	0.740293491760853
ECI1	-0.0451900599485174
DHX9	-0.00409940828590964
PSMC1	-0.143217931744204
RBMX	0.327964103769594
PPP2R1A	0.0901291841020731
MAT2A	-0.0707455373867973
NDUFS6	0.268942458009132
ITGA2B	-1.23001692655672
GPX4	-0.219088279694282
PIGN	-1.61800153445613
AKR7A2	-0.00876824733709985
TPM4	0.100960285007787
ARF6	0.56125077390626
TELO2	-0.231735428861985
MCM4	-0.0608692658689247
EIF3M	-0.208490527507143
PSMC3	0.0790509926948162
ATP5MF	0.302906924737548
PAFAH1B2	0.432279859246039
FASTKD5	-0.758903481868531
RAB31	-0.184146767116367
SCCPDH	-0.0061809672498942
NDUFA2	-0.0487853953695782
C20orf27	-0.684393239431131
CCT7	-0.0973081593673739
UCHL3	0.135413417760141
KPNB1	0.0538658748775989
G3BP1	0.332078119333122
SUMO1	0.348638109874521
RPL36A	-0.371866113484304
HMGB3	-0.0665840372851174
ARL6IP5	0.118955429934902
SYK	-0.0623398266816898
RTN3	-0.327843658095167
GP1BB	-1.46778985575932
ACTL6A	-0.0120586660251599
PALM2AKAP2	-0.408013613396497
IMPDH2	-0.0840071680727912
MRPS36	-0.0183612102588913
PABPC1	-0.21261910477664
STOML2	0.175387171663073
CHI3L1	-1.27111136643552
IFI30	0.651813624979945
HYOU1	-0.171348621644545
ACTR1A	-0.0284561967344705
SURF4	-0.666210461292425
MMP8	-0.542050237314514
SERPINB9	0.238616068472604
FIP1L1	-0.220683356399373
USP14	0.18094869893717
TWF2	0.131945376206415
STIP1	0.125757846691469
NDUFA5	0.0782191062020666
DDX39A	-0.13375962966589
GET3	0.137340499347315
SNAP23	-0.125366379488554
SRI	0.132291072337467
RAP2B	-0.25016525806345
TBC1D22A	
MCM6	-0.144849879149981
QDPR	0.234989389407941
NDUFAB1	0.0103130506567297
PLP2	-0.321438413411597
RSU1	0.371197591766642
TLN1	0.109303408117836
PDCD4	-0.29237980418328
DSTN	0.253368730523562
MRPL17	-0.192694268315783
PPT1	0.0708974283922312
NDUFV2	0.0766231571874453
CPVL	0.404920557668259
GYG1	-0.0624792110188146
GCSH	0.971294249513826
LMNB1	0.0240583000514991
MCU	-0.322410970855142
GNB4	-0.0437747804864438
MRPL11	-0.531518828370774
PSMC4	0.348357444138163
RAB21	-0.128509460769241
NAPA	-0.133374056574359
SEPTIN7	0.0923170220360608
RPL37A	0.275819135764216
PDCD6	0.105756592468389
UBE2V2	0.341481271050602
KRTCAP2	-0.568612579751477
RPL24	-0.356572933716546
CAVIN2	-0.680221981889031
ANXA2	0.112021466389957
BLVRA	0.370462138872365
VAPA	0.233496108851705
NSFL1C	0.210294820994732
STX7	-0.34657418978666
RPL8	-0.506902103740372
PDHA1	0.194898763715841
ATP6V1G1	0.26034872077618
ASAH1	0.157554882582295
SSR3	-0.00202994925365865
LPCAT2	-0.112694365878199
RNPS1	0.140660226985447
EWSR1	0.254979322009397
HSD17B12	-0.180427102540139
TST	0.0857133043143482
ESS2	-0.380552995934243
EIF3G	-0.367781965052454
ACO2	0.310741230481638
FEN1	0.318273354942048
PSMC2	0.246854846934739
SLC25A5	0.0876512821648915
VKORC1	0.0390767477424497
GOT2	0.281011402774476
NDUFB8	0.409393548032496
WARS1	1.2161292416259
TECR	-0.0939676906745675
EIF2S3	0.173115253791046
FBP1	0.318764545279621
TMEM63A	-0.494738931085715
COX6A1	-0.00650729511092726
GGCT	-0.00552036482449958
REEP5	-0.396604121261165
FBL	0.0771981547143804
MESD	0.126738223241252
MRRF	-1.01827703205763
AKR1A1	0.449536567346569
NAP1L1	-0.0515501359198734
SYNCRIP	-0.152796359105057
PAICS	0.345721149896246
NAP1L4	0.33488168466399
SELENOF	-0.0503906154264452
SEC61G	-0.527559767547141
SKP1	0.20403499590183
NANS	0.499433951001494
HLA-DRA	-0.268092425294185
SEC11A	-0.0380107968751578
TIMM13	0.160835056001765
KHSRP	0.106216446118135
CORO7-PAM16	0.0362247002597295
EIF4E	0.512461041913067
TAF15	-0.220171813175413
FKBP4	-0.00863579405204405
SARNP	0.179829043387253
COPZ1	-0.0545470174609147
PAXX	0.214889308261413
CPNE3	-0.115426428113653
SRSF9	0.00568443471469979
IRF2BP2	-0.553856944965792
BUB3	0.151385779461413
TUBA4A	-1.22619879326438
PSMB3	0.328007000781901
CHCHD3	-0.335691055986139
GRHPR	0.117929478146016
SUB1	-0.0893547661830836
IDH1	0.00287626277540557
ARF5	-0.023530882796253
SNRPA	-0.0164568847886251
ACP1	0.0984490973344993
